GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,RES_ONLYA,TRUSTA,AIANHHA,AITSCEA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,UAA,URBRURALA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,H7V001
"G20009100518011","2010","2","4","Kansas","20","Johnson County","091",,,"051801","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,742
"G20009100518012","2010","2","4","Kansas","20","Johnson County","091",,,"051801","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1167
"G20009100518013","2010","2","4","Kansas","20","Johnson County","091",,,"051801","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1540
"G20009100518021","2010","2","4","Kansas","20","Johnson County","091",,,"051802","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,938
"G20009100518022","2010","2","4","Kansas","20","Johnson County","091",,,"051802","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,876
"G20009100518023","2010","2","4","Kansas","20","Johnson County","091",,,"051802","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1356
"G20009100518024","2010","2","4","Kansas","20","Johnson County","091",,,"051802","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,976
"G20009100518025","2010","2","4","Kansas","20","Johnson County","091",,,"051802","5",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 5",,907
"G20009100518026","2010","2","4","Kansas","20","Johnson County","091",,,"051802","6",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 6",,739
"G20009100518031","2010","2","4","Kansas","20","Johnson County","091",,,"051803","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,892
"G20009100518032","2010","2","4","Kansas","20","Johnson County","091",,,"051803","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1133
"G20009100518033","2010","2","4","Kansas","20","Johnson County","091",,,"051803","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,932
"G20009100518034","2010","2","4","Kansas","20","Johnson County","091",,,"051803","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,1426
"G20009100518041","2010","2","4","Kansas","20","Johnson County","091",,,"051804","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1189
"G20009100518042","2010","2","4","Kansas","20","Johnson County","091",,,"051804","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,975
"G20009100518043","2010","2","4","Kansas","20","Johnson County","091",,,"051804","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,999
"G20009100518044","2010","2","4","Kansas","20","Johnson County","091",,,"051804","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,1861
"G20009100518051","2010","2","4","Kansas","20","Johnson County","091",,,"051805","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1681
"G20009100518052","2010","2","4","Kansas","20","Johnson County","091",,,"051805","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1246
"G20009100518053","2010","2","4","Kansas","20","Johnson County","091",,,"051805","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,940
"G20009100518054","2010","2","4","Kansas","20","Johnson County","091",,,"051805","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,1515
"G20009100518061","2010","2","4","Kansas","20","Johnson County","091",,,"051806","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,748
"G20009100518062","2010","2","4","Kansas","20","Johnson County","091",,,"051806","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,842
"G20009100518063","2010","2","4","Kansas","20","Johnson County","091",,,"051806","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,987
"G20009100518064","2010","2","4","Kansas","20","Johnson County","091",,,"051806","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,759
"G20009100518065","2010","2","4","Kansas","20","Johnson County","091",,,"051806","5",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 5",,1219
"G20009100519021","2010","2","4","Kansas","20","Johnson County","091",,,"051902","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,637
"G20009100519022","2010","2","4","Kansas","20","Johnson County","091",,,"051902","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1112
"G20009100519023","2010","2","4","Kansas","20","Johnson County","091",,,"051902","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1587
"G20009100519024","2010","2","4","Kansas","20","Johnson County","091",,,"051902","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,916
"G20009100519031","2010","2","4","Kansas","20","Johnson County","091",,,"051903","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1649
"G20009100519032","2010","2","4","Kansas","20","Johnson County","091",,,"051903","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1474
"G20009100519041","2010","2","4","Kansas","20","Johnson County","091",,,"051904","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1779
"G20009100519042","2010","2","4","Kansas","20","Johnson County","091",,,"051904","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,2165
"G20009100519043","2010","2","4","Kansas","20","Johnson County","091",,,"051904","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1510
"G20009100519061","2010","2","4","Kansas","20","Johnson County","091",,,"051906","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,2213
"G20009100519062","2010","2","4","Kansas","20","Johnson County","091",,,"051906","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1397
"G20009100519063","2010","2","4","Kansas","20","Johnson County","091",,,"051906","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,2084
"G20009100519071","2010","2","4","Kansas","20","Johnson County","091",,,"051907","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1194
"G20009100519072","2010","2","4","Kansas","20","Johnson County","091",,,"051907","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1507
"G20009100519073","2010","2","4","Kansas","20","Johnson County","091",,,"051907","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1011
"G20009100519081","2010","2","4","Kansas","20","Johnson County","091",,,"051908","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1718
"G20009100519091","2010","2","4","Kansas","20","Johnson County","091",,,"051909","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1638
"G20009100519092","2010","2","4","Kansas","20","Johnson County","091",,,"051909","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1164
"G20009100519093","2010","2","4","Kansas","20","Johnson County","091",,,"051909","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1495
"G20009100519094","2010","2","4","Kansas","20","Johnson County","091",,,"051909","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,991
"G20009100520011","2010","2","4","Kansas","20","Johnson County","091",,,"052001","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,2134
"G20009100520031","2010","2","4","Kansas","20","Johnson County","091",,,"052003","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,728
"G20009100520032","2010","2","4","Kansas","20","Johnson County","091",,,"052003","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1478
"G20009100520033","2010","2","4","Kansas","20","Johnson County","091",,,"052003","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1241
"G20009100520034","2010","2","4","Kansas","20","Johnson County","091",,,"052003","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,832
"G20009100520035","2010","2","4","Kansas","20","Johnson County","091",,,"052003","5",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 5",,1215
"G20009100520036","2010","2","4","Kansas","20","Johnson County","091",,,"052003","6",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 6",,919
"G20009100520041","2010","2","4","Kansas","20","Johnson County","091",,,"052004","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1656
"G20009100521011","2010","2","4","Kansas","20","Johnson County","091",,,"052101","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,2026
"G20009100521021","2010","2","4","Kansas","20","Johnson County","091",,,"052102","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,654
"G20009100521022","2010","2","4","Kansas","20","Johnson County","091",,,"052102","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,572
"G20009100521023","2010","2","4","Kansas","20","Johnson County","091",,,"052102","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,728
"G20009100521024","2010","2","4","Kansas","20","Johnson County","091",,,"052102","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,679
"G20009100522011","2010","2","4","Kansas","20","Johnson County","091",,,"052201","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,780
"G20009100522012","2010","2","4","Kansas","20","Johnson County","091",,,"052201","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1004
"G20009100522013","2010","2","4","Kansas","20","Johnson County","091",,,"052201","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1740
"G20009100522021","2010","2","4","Kansas","20","Johnson County","091",,,"052202","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1801
"G20009100522022","2010","2","4","Kansas","20","Johnson County","091",,,"052202","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1489
"G20009100523031","2010","2","4","Kansas","20","Johnson County","091",,,"052303","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,2306
"G20009100523032","2010","2","4","Kansas","20","Johnson County","091",,,"052303","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1082
"G20009100523033","2010","2","4","Kansas","20","Johnson County","091",,,"052303","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,2684
"G20009100523034","2010","2","4","Kansas","20","Johnson County","091",,,"052303","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,1120
"G20009100523041","2010","2","4","Kansas","20","Johnson County","091",,,"052304","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1495
"G20009100523042","2010","2","4","Kansas","20","Johnson County","091",,,"052304","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1815
"G20009100523043","2010","2","4","Kansas","20","Johnson County","091",,,"052304","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1513
"G20009100523051","2010","2","4","Kansas","20","Johnson County","091",,,"052305","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1556
"G20009100523052","2010","2","4","Kansas","20","Johnson County","091",,,"052305","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1185
"G20009100523053","2010","2","4","Kansas","20","Johnson County","091",,,"052305","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1775
"G20009100523061","2010","2","4","Kansas","20","Johnson County","091",,,"052306","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1358
"G20009100523062","2010","2","4","Kansas","20","Johnson County","091",,,"052306","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1947
"G20009100524051","2010","2","4","Kansas","20","Johnson County","091",,,"052405","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1595
"G20009100524052","2010","2","4","Kansas","20","Johnson County","091",,,"052405","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,2842
"G20009100524053","2010","2","4","Kansas","20","Johnson County","091",,,"052405","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1843
"G20009100524054","2010","2","4","Kansas","20","Johnson County","091",,,"052405","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,1313
"G20009100524101","2010","2","4","Kansas","20","Johnson County","091",,,"052410","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,911
"G20009100524102","2010","2","4","Kansas","20","Johnson County","091",,,"052410","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1132
"G20009100524103","2010","2","4","Kansas","20","Johnson County","091",,,"052410","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1720
"G20009100524104","2010","2","4","Kansas","20","Johnson County","091",,,"052410","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,1451
"G20009100524111","2010","2","4","Kansas","20","Johnson County","091",,,"052411","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1876
"G20009100524112","2010","2","4","Kansas","20","Johnson County","091",,,"052411","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1300
"G20009100524141","2010","2","4","Kansas","20","Johnson County","091",,,"052414","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1830
"G20009100524142","2010","2","4","Kansas","20","Johnson County","091",,,"052414","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,2219
"G20009100524151","2010","2","4","Kansas","20","Johnson County","091",,,"052415","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1770
"G20009100524152","2010","2","4","Kansas","20","Johnson County","091",,,"052415","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1247
"G20009100524161","2010","2","4","Kansas","20","Johnson County","091",,,"052416","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,2021
"G20009100524162","2010","2","4","Kansas","20","Johnson County","091",,,"052416","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1009
"G20009100524163","2010","2","4","Kansas","20","Johnson County","091",,,"052416","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1592
"G20009100524171","2010","2","4","Kansas","20","Johnson County","091",,,"052417","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,2339
"G20009100524172","2010","2","4","Kansas","20","Johnson County","091",,,"052417","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,942
"G20009100524181","2010","2","4","Kansas","20","Johnson County","091",,,"052418","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,818
"G20009100524182","2010","2","4","Kansas","20","Johnson County","091",,,"052418","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1547
"G20009100524183","2010","2","4","Kansas","20","Johnson County","091",,,"052418","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,888
"G20009100524191","2010","2","4","Kansas","20","Johnson County","091",,,"052419","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1771
"G20009100524192","2010","2","4","Kansas","20","Johnson County","091",,,"052419","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1527
"G20009100524193","2010","2","4","Kansas","20","Johnson County","091",,,"052419","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1366
"G20009100524211","2010","2","4","Kansas","20","Johnson County","091",,,"052421","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1626
"G20009100524212","2010","2","4","Kansas","20","Johnson County","091",,,"052421","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1145
"G20009100524213","2010","2","4","Kansas","20","Johnson County","091",,,"052421","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1031
"G20009100525021","2010","2","4","Kansas","20","Johnson County","091",,,"052502","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1648
"G20009100525041","2010","2","4","Kansas","20","Johnson County","091",,,"052504","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,2174
"G20009100525042","2010","2","4","Kansas","20","Johnson County","091",,,"052504","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1108
"G20009100525043","2010","2","4","Kansas","20","Johnson County","091",,,"052504","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1659
"G20009100526011","2010","2","4","Kansas","20","Johnson County","091",,,"052601","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,2441
"G20009100526012","2010","2","4","Kansas","20","Johnson County","091",,,"052601","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1429
"G20009100526013","2010","2","4","Kansas","20","Johnson County","091",,,"052601","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,1904
"G20009100526014","2010","2","4","Kansas","20","Johnson County","091",,,"052601","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,2048
"G20009100526031","2010","2","4","Kansas","20","Johnson County","091",,,"052603","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1697
"G20009100526032","2010","2","4","Kansas","20","Johnson County","091",,,"052603","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,3975
"G20009100526033","2010","2","4","Kansas","20","Johnson County","091",,,"052603","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,3208
"G20009100526034","2010","2","4","Kansas","20","Johnson County","091",,,"052603","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,910
"G20009100526035","2010","2","4","Kansas","20","Johnson County","091",,,"052603","5",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 5",,1425
"G20009100526036","2010","2","4","Kansas","20","Johnson County","091",,,"052603","6",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 6",,1877
"G20009100526037","2010","2","4","Kansas","20","Johnson County","091",,,"052603","7",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 7",,1585
"G20009100526038","2010","2","4","Kansas","20","Johnson County","091",,,"052603","8",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 8",,2097
"G20009100526041","2010","2","4","Kansas","20","Johnson County","091",,,"052604","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1521
"G20009100526061","2010","2","4","Kansas","20","Johnson County","091",,,"052606","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1903
"G20009100526071","2010","2","4","Kansas","20","Johnson County","091",,,"052607","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,1680
"G20009100527001","2010","2","4","Kansas","20","Johnson County","091",,,"052700","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,2713
"G20009100527002","2010","2","4","Kansas","20","Johnson County","091",,,"052700","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,2157
"G20009100527003","2010","2","4","Kansas","20","Johnson County","091",,,"052700","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,2162
"G20009100528011","2010","2","4","Kansas","20","Johnson County","091",,,"052801","1",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 1",,2204
"G20009100528012","2010","2","4","Kansas","20","Johnson County","091",,,"052801","2",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 2",,1379
"G20009100528013","2010","2","4","Kansas","20","Johnson County","091",,,"052801","3",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 3",,2276
"G20009100528014","2010","2","4","Kansas","20","Johnson County","091",,,"052801","4",,,,,,,,,,"28140","99999","312",,,,,,,,,,,,,,"Block Group 4",,1941
